Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId
"83076699","48051842","0","I've done this installation successfully numerous times so this might be a stupid question but do I need to install Tensorflow every time I turn my computer off?  Also the Tensorflow for Poets example didn't explicitly say we should put the project inside the bin folder of our Tensorflow installation so I'm a bit confused.  What's your take?","2018-01-01 18:50:20","","6510422"
"83076703","48052159","0","I don't understand your logic in the match / clear loop. Won't it always return a match for every row, even if there is only one value in col A, because when you match, say, row 200 of column A against Col A then it will match itself, i.e. the match will return 200, in which case it will then clear the entry in Col B?","2018-01-01 18:50:28","","1992793"
"83076704","48040463","0","I did huffman on BWT not MTF","2018-01-01 18:50:28","","7174681"
"83076706","48006490","0","Okay would you like me to share this on Github? I can make an account","2018-01-01 18:50:46","","6888828"
"83076707","48052129","0","This won't necessarily put an image in the corner of a window. It depends greatly on what other widgets have been placed there. You also can't just substitute ""se"" for ""nw"", since the default placement is ""top"". If you want it in the se corner you must specify `side='bottom'` and there can't be any other widgets packed on the bottom or to the right.","2018-01-01 18:50:48","","7432"
"83076708","48052017","0","I don't use python but I wrote this in Java and converted it. Simple code like this should work without issues.","2018-01-01 18:50:55","","2386774"
"83076709","48051612","0","Unless that you are playing with the custom function / Google Sheets limits ""just for fun"", I think that the best is to write a ""regular"" function as this will give you more options like implementing batch processing to overcome the 6 / 30 mins time execution limit.","2018-01-01 18:50:57","","1595451"
"83076713","38155128","0","there is no property with the name of `headerOptions` in `GridView`","2018-01-01 18:51:06","","3731614"
"83076714","48052167","1","Take a deeper look into [overlays](http://maven.apache.org/plugins/maven-war-plugin/overlays.html)..","2018-01-01 18:51:13","","296328"
"83076715","47464768","0","Async/await functions arent implemented in node yet, so when you write Async/Await it is transpiled back to promises by Babel","2018-01-01 18:51:15","","6828183"
"83076716","48050029","0","Jiri ! thank you so much for taking the time to look into this. I fixed it as per your suggestion.
Happy New Year!","2018-01-01 18:51:23","","5669031"
"83076717","48052258","0","@MartinSmith - Which would make the `LEFT JOIN` the least worst option at present.","2018-01-01 18:51:28","","53341"
"83076718","48051720","0","What's the container - MP4?","2018-01-01 18:51:31","","5726027"
"83076720","48040463","0","Quick Question Huffman uses characters to map codes.. but the MTF contains integers like 23,18,23. What should i do there?","2018-01-01 18:51:40","","7174681"
"83076722","48045001","1","The line that's causing your problem is `print ""Received quote:"", data` in the `dataReceived` method of the `QuoteProtocol` class. Given that you're using Python 3, you must have refactored that line. Try `print(f""Received quote: {data}"")`.","2018-01-01 18:51:43","","3734914"
"83080472","48053690","0","What shape is your planet?","2018-01-01 23:26:28","","1529673"
"83080473","48041691","0","you're a godsend sir! https://stackoverflow.com/questions/48054083/php-not-passing-along-variables","2018-01-01 23:26:29","","8663189"
"83080474","48051098","0","Shouldn't you just be restructuring your code to allow this?","2018-01-01 23:26:31","","4385889"
"83080475","48050290","0","Not trying to sir just trying to find the best and fastest way to do the task , ty for the link will check it out","2018-01-01 23:26:33","","4963790"
"83080476","47748705","0","Which version of Go do you have installed?  Using ""go get"" will pull down v1.0.x of fabric-ca and it only support Go 1.7.5.  If you attempt to use Go 1.9 with fabric-ca v1.0.x you'll get the error you posted above.","2018-01-01 23:26:36","","6160507"
"83080477","48053564","0","I'm on Django 1.11. I cannot make the switch to `jinja2` backend now I'm afraid, too many configurations that will clash. I've already tried and it starting errors right and left. I also tried prepedning/appending jinja to the TEMPLATES list variable, and it didn't work either.","2018-01-01 23:26:43","","5013234"
"83080479","48053836","0","Good call on the comma issue, that was super helpful to fix the parsing error!

The code looks like this now however the Alexa service simulator is still only pulling in the last image every time, instead of randomly picking one of the 3 images: https://imgur.com/a/euk0E Maybe I should be setting the randomizing behavior elsewhere in the code? 

Also I added an upvote for you but it says users with less than 20 rep don't have their votes publicly shown :'(","2018-01-01 23:27:00","","9154925"
"83080480","48053610","0","I ended up resolving the issue, I'm not sure what the actual problem is still though. I was working on a macbook pro using Visual Studio for Mac when I ran into the issue, so i changed over to a windows machine and I no longer have the same problem, it works as expected. It seems to only be an issue when developing on a macOS system.","2018-01-01 23:27:05","","4518427"
"83080482","48054020","0","I don't know what that means. You can't have two things with the same name in the same place; if you import two things called Profile into the same file, the second import will overwrite the first.","2018-01-01 23:27:12","","104349"
"83080483","47459101","0","OMG you are my hero, @tomáš-zato .  I tried using the official JSDoc notation for callbacks and nothing worked until I saw this.  I wish I could upvote this answer multiple times.","2018-01-01 23:27:16","","1013823"
"83080486","48054016","0","The number of rows doesn't change; the number of columns doesn't change: why would you expect the table to change its size?","2018-01-01 23:27:41","","905902"
"83080487","48053911","0","Thank you very very much for this. One follow up. If I use two instances and a load balancer, how do I get what is currently my one instance wordpress blog working properly between them? I understand I create an AMI, but then do I have to update it every time I post on wordpress? Or what's the basic means of beginning down that road? Thank you.","2018-01-01 23:27:52","","7847778"
"83080488","48049715","0","Sample code added","2018-01-01 23:28:09","","768025"
"83080490","48053308","0","Is there something wrong with using the Height and Width properties?","2018-01-01 23:28:13","","3164070"
"83080495","48051319","0","Has your question been answered?","2018-01-01 23:28:33","","3620003"
"83080497","48053960","0","What do you mean with the ""whole item will be ignored""?","2018-01-01 23:28:54","","7196883"
"83080498","31357764","0","`findAccessibilityNodeInfosByViewId` can be replaced by `AccessibilityNodeInfoCompat.wrap (getRootInActiveWindow ()).findAccessibilityNodeInfosByViewId` for older targets","2018-01-01 23:29:05","user1079425",""
"83080500","47664648","0","Thanks - this appears to be getting an OAUTH2 bearer token from Azure using a client ID and secret, not getting a token using the current user's credentials.  This is pretty much what I had to end up doing.","2018-01-01 23:29:16","","1478146"
"83076724","48051838","0","OT: in which game a result is represented with one integer?","2018-01-01 18:51:53","","5992118"
"83076727","48029454","0","Hi dbrumann, thanks for your time reading me. I deleted 'cascade_validation' => true but with no luck. I created a simple entities called Prueba and Hijo but with equal results. I tried to debug this problem  but at this moment I don't find a good solution.","2018-01-01 18:52:11","","7856470"
"83076729","48043531","0","If you write `case [os, env]` the `when` clause for `”windows”` must be written `when [“windows”, x]’, where ‘x’ is an arbitrary value that is disregarded by that clause. That is, in my opinion, bad programming practice, not to mentioned that it’s really ugly. My advice: don’t do it.","2018-01-01 18:52:19","","256970"
"83076730","48052189","0","https://developer.xamarin.com/guides/ios/deployment,_testing,_and_metrics/app_distribution/","2018-01-01 18:52:23","","4984832"
"83076731","48052246","1","You need to run `./b2 headers`, see the [getting started instructions](https://github.com/boostorg/boost/wiki/Getting-Started). *The b2 headers step creates the boost sub-directory hierarchy and populates it with links to the headers in the include sub-directories of the individual projects.*","2018-01-01 18:52:23","","241631"
"83076732","33837935","0","Recent versions of Docker do not use VirtualBox (they use Hyper-V instead) but it doesn't mean PCI passthrough is availible...","2018-01-01 18:52:25","","1032586"
"83076733","48052333","0","Override `equals` and `hashCode` methods of `House` class.","2018-01-01 18:52:28","","812787"
"83076734","48052230","0","You need to convert your image to `base64` and later turn on to a byteArray for saving it in your DB.

Look at this https://ourcodeworld.com/articles/read/322/how-to-convert-a-base64-image-into-a-image-file-and-upload-it-with-an-asynchronous-form-using-jquery","2018-01-01 18:52:29","","6246107"
"83076735","48052195","1","Please [edit] your question and replace the image with text.  Never post text, code, or error messages as an image; it's not searchable or copyable as text.","2018-01-01 18:52:30","","290085"
"83076737","48052171","0","...well anyway, if I assume that the *behavior* of `utils` is unimportant to the proper functioning of the page, but an error due to its absence would be catastrophic, then I'd check for its existence once, and define a noop in its place. `if (!window.utils) window.utils = {getqs:function(){}};` But I don't know what the benefit is of a sometimes-necessary dependency.","2018-01-01 18:52:32","user8897421",""
"83076742","48052336","0","`""["" + "", "".join(""a"" + str(i) for i in range(0, 3)) + ""]""`","2018-01-01 18:52:35","","1016216"
"83076743","48052296","0","@domino Yes I tried that. But as I said I am totally new so I don't know where to use this method. Should I make a new python script for this ? Or write in views.py etc ?","2018-01-01 18:52:35","","5453723"
"83076744","48050112","1","There are two processes that assign to `ram_block`, noting that process `RAM_LOAD` writes to all it's elements and process `START_FSM` can write to any of the elements of `ram_block`.  IEEE Std 1076-2008 8. Names, 8.1 *longest static prefix*, 14.7 Execution of a model, 14.7.2 Drivers, ... There is a single driver for a given scalar signal S in a process statement, provided that there is at least one signal assignment statement in that process statement and that the longest static prefix of the target signal of that signal assignment ...  denotes a composite signal of which S is a subelement.","2018-01-01 18:52:39","","1155120"
"83076745","48050383","1","forEach does not work over a nodelist in all browsers - try console logging `this`","2018-01-01 18:52:42","","295783"
"83076746","47978761","0","it takes a second or so...","2018-01-01 18:52:42","","9141574"
"83076747","48052241","0","Did you notice that the second function has `let ul = document.getElementById('ajaxCheck');` instead of `let ul = document.getElementById('ajax');` Does the HTML element with the id `ajaxCheck` exist?","2018-01-01 18:52:48","","1964707"
"83076748","48032525","0","Just added the example dataset for one point","2018-01-01 18:52:55","","9155524"
"83076751","48051792","1","`""I've discovered that if I use .php instead of .html it works as it should""` thats not surprising - the server is setup to run .php files through the php interpreter, but just return the content of .html files","2018-01-01 18:53:06","","574632"
"83076752","48052193","0","one more modification: can you modify above logic bit to convert ""first_name,last_name,address(street,pincode(id,code)),city(name)""  into [""first_name"", ""last_name"", ""address(street,pincode(id,code))"", ""city(name)""]","2018-01-01 18:53:07","","3744443"
"83076753","48052275","0","You mean to create the message with an already existing Author and Room? Because in that case you would only have to add their respective _id 's","2018-01-01 18:53:07","","5710581"
"83076754","48052002","0","Then you need to use `set_index('DateTime', inplace=True)` on the  dataframes df1, df2, df3 before calling `pd.concat`.","2018-01-01 18:53:14","","1126971"
"83076755","48040463","0","If you do the Huffman coding on the bare BWT, then the MTF is not used at all, that would be very strange. And the input for Huffman coding can be any finite set of things, doesn't matter whether it's characters or integers, the ""meaning"" is never used only the frequencies.","2018-01-01 18:53:21","","555045"
"83076756","48051131","1","And if you view the js/css in your browser files directly, do they load? This doesn't sound like a ZF problem.","2018-01-01 18:53:28","","105019"
"83076757","48052344","2","Thanks for helping me to answer the question with some practical examples. I am agree with @StuartLC. Option 1 is normally the most implemented solution nowadays.","2018-01-01 18:53:40","","9139917"
"83076759","48042181","0","I think I know where this is going, but it does not work (`argument is of length zero`) and I think there should there be `==` ?","2018-01-01 18:53:46","","2530062"
"83076764","48049528","0","I don't have permissions over the Oracle DB. I would like to know the time data landed on HDFS","2018-01-01 18:54:00","","1423267"
"83076765","48038938","1","https://dev.mysql.com/doc/refman/5.7/en/mysql-affected-rows.html ""*For UPDATE statements, the affected-rows value by default is the number of rows actually changed.*""","2018-01-01 18:54:01","","20860"
"83076768","48052087","0","In answer i learn how to use `advance = 'no'` and i got the result in one line. Noq i want to learn how can i do same thing with implied do loop and i  ask you for solution?","2018-01-01 18:54:10","user4372504",""
"83076769","38025952","0","@rosell.dk LOL!","2018-01-01 18:54:11","","911550"
"83076770","48049388","0","@BadihBarakat it sounds like you're attempting to create your own version of a Failover Clustered Instance or Availability Group. Make sure that there aren't already solutions to your business requirement before hacking something together yourself.","2018-01-01 18:54:12","","1324345"
"83076771","48050705","0","https://en.wikipedia.org/wiki/IP_address  See under: `Private addresses`","2018-01-01 18:54:14","","905902"
"83076772","48052316","2","Possible duplicate of [Find a given key's value in a nested ordered dict python](https://stackoverflow.com/questions/21708586/find-a-given-keys-value-in-a-nested-ordered-dict-python)","2018-01-01 18:54:17","","8928024"
"83076773","48048258","0","i think  you need to use    JsonManagedReference on private Set<Owner> owners as well as private Set<Publisher> publishers  instead of use of JsonBackReference in book class also in publisher and owner class replace  JsonManagedReference with  JsonBackReference","2018-01-01 18:54:23","","4884334"
"83076776","45144132","1","using plain links would lead to reloading the application (SPA) which isn't always desirable","2018-01-01 18:54:32","","243861"
"83076777","48051620","0","@BadmintonCat See update for pure-XAML version","2018-01-01 18:54:33","","424129"
"83076778","48048258","0","please have a look https://github.com/FasterXML/jackson-databind/issues/1091","2018-01-01 18:54:46","","4884334"
"83076779","48045842","0","@EdwardH This is the correct answer, and you should make it an answer.","2018-01-01 18:54:47","","50617"
"83076780","48051368","0","Little update: I have successfully managed to get into my iframe thanks to ""driver.switch_to_frame(3)"". But I had to count manually the number of iframe... which is not very convenient.
Turcia, I applied your method but the result is the same.","2018-01-01 18:54:54","","9027635"
"83076782","48052331","0","You probably want to use ORDER BY MAX(duration), not SUM","2018-01-01 18:55:12","","3358074"
"83076783","48052331","0","Have you tried enclosing _""start""_ in backticks as the following; \`start\`?Since start is a keyword.","2018-01-01 18:55:17","","7347631"
"83076784","48052211","0","https://ibb.co/ekQqGb check screen shot when i try to do int64","2018-01-01 18:55:20","","9008973"
"83076785","48052291","0","thanks @rizwan , I have decided to clean this JSON so that it will be more easy to parse rather than actually coding it.","2018-01-01 18:55:26","","9161238"
"83076786","48052275","0","@DavidVicente yes, i'm using Nosql now after Sql strucutres.","2018-01-01 18:55:27","","8574331"
"83076787","48052257","0","SQL Developer is throwing a Syntax error by the ""ers_users AS author_users"" line, under author_users.

    Syntax Error. Partially recognized rules (railroad diagrams)","2018-01-01 18:55:32","","6347568"
"83076788","48052345","0","You only have one player, which is local to `onGameStart`. Where exactly are you observing this behaviour? (I suspect that you have another variable that's also called ""Player"", but things are not the same just because they share a name – ask John Smith.)","2018-01-01 18:55:36","","404970"
"83076789","48052265","1","true, smart comiplers do more optimizations and decide what to optimize.","2018-01-01 18:55:37","","610379"
"83076790","24112438","1","Possible duplicate of [How to mmap a Linux kernel buffer to user space?](https://stackoverflow.com/questions/10760479/how-to-mmap-a-linux-kernel-buffer-to-user-space)","2018-01-01 18:55:38","","895245"
"83076792","48052345","1","***what I'm doing wrong and why Player.setPlayerPos(x,y) does not update xPos and yPos.*** Difficult to tell since you don't show the code that does that..","2018-01-01 18:55:46","","487892"
"83076793","48052353","0","I don't see any calls to `beginPath()` in that code.","2018-01-01 18:55:52","","182668"
"83076794","48052369","0","Try `Select Case Target.Address ... Case ""$A$1"" .. ` to test for a specific cell location.","2018-01-01 18:55:54","","1992793"
"83076795","32165052","0","I have also windows 7 64 bit, and os.uname() does not work. How did you update cygwin? After starting cygwin setup.exe, I get `nothing to install/update`. Maybe I am using an old or broken version.","2018-01-01 18:55:56","","1705829"
"83076797","48052048","0","@KevinWorkman Thanks, it's all working now. I used your Arraylist tutorial and it's running smoothly. Nice site btw :)","2018-01-01 18:56:03","","6084658"
"83076798","48050737","0","I upgraded to 16.04 and that took care of it.  I don't know about 14.10.","2018-01-01 18:56:04","","2561452"
"83076799","48052349","0","Ok. whatever how can i parse it to store on database? any example?","2018-01-01 18:56:06","","9008973"
"83076800","48052321","0","what is **L** ? we never have something like this in real programs","2018-01-01 18:56:06","","4905220"
"83076801","48052296","0","@muazfaiz no, inside views. I found [this](https://www.youtube.com/watch?v=FNQxxpM1yOs&list=PLQVvvaa0QuDeA05ZouE4OzDYLHY-XH-Nd) good to get me on my feet with django because the docs are quite heavy when you're starting out.","2018-01-01 18:56:07","","4799172"
"83076802","48052145","0","I have added the crash","2018-01-01 18:56:08","","5294929"
"83076804","48052211","1","Call `toString()` on `result.orderNumber`. However, its already a `long?`, so why parse it at all? Check if it has a value, and if so, use it.","2018-01-01 18:56:19","","1681283"
"83076805","48043415","0","do you have a suggestion how? or working example?","2018-01-01 18:56:27","","5664430"
"83076806","48048147","0","My answer to this question was found by dumb luck, to be quite honest. I already recommended using a debugger to figure out what exactly is happening. It turns out that a debugger would trivialize the process of finding the problem here. You'd immediately notice that `.eof()` returns true after the `ignore` call, prompting you to take out the `ignore` call and read byte by byte to see which one causes it, quickly seeing that the \x1a byte is the cause. This leads to a much more specific question of why \x1a is causing EOF or a much easier google search.","2018-01-01 18:56:32","","962089"
"83076809","48048109","0","Post a link to a sample page and then describe what it is you are looking for. My guess is that you don't need 400 finds to get the data you want.","2018-01-01 18:57:04","","2386774"
"83076812","48052345","0","In your example, you are updating the local variable `Player` inside the function `onGameStart`, you haven't posted `onGameDraw` at all, so we can't see what that does, but if you are creating another local variable `Player` (or similar), then that would contain the unintialized `{x, y}` from an uninitialized `player` object, explaining the randomness. You probably want to either pass the `Player` from main into your different `onGameXXXX` functions, or have a `Game` object that holds one or more players.","2018-01-01 18:57:07","","1919155"
"83076813","48006490","0","Sure, go ahead and do that. Then I'll make my contribution in it, I already solved the problem. My GitHub user is mchirino89","2018-01-01 18:57:14","","2376336"
"83076815","48050396","0","forEach does not work over a nodelist in all browsers","2018-01-01 18:57:15","","295783"
"83076816","48052353","0","you call  update in your object GameTimer. I'll remove this line // this.update()","2018-01-01 18:57:18","","5595389"
"83076817","48052364","0","I was already trying to override the equals method, but it didn't work for some reason. I added some prints to debug and see if it is even getting called and the equals method wasn't called. I probably have to take a look into `hashCode()` to make this work.","2018-01-01 18:57:20","","2675845"
"83076819","48051493","0","Not a complete fix, but try fooling around with max-width in some places. Or max-width *and* width, to control the...max-width.","2018-01-01 18:57:28","","1171702"
"83076823","48051201","2","`os.walk` scans through all directories even subdirectories. Your `ls` shows a *goed* folder (assumed since there is no extension). See if *combined.csv* is not there or in yet other child folders.","2018-01-01 18:57:40","","1422451"
"83076824","42530086","0","What *is* that `toom` in the title?","2018-01-01 18:57:46","","3789665"
"83076825","48052248","0","EDIT: Nevermine, I had to replace the ers_users after the ON clause with the aliases. Thank you very much!","2018-01-01 18:57:52","","6347568"
"83076828","48052349","0","(Assuming Microsoft SQL Server) Instead of an `int` column in your database table, use a `float`. https://msdn.microsoft.com/en-us/library/system.data.sqldbtype.aspx","2018-01-01 18:58:04","","1681283"
"83076829","48051437","0","I used abstract bcs there can be nested menu. I didn't want to use same properties for every class. for example
- Default
- Home
- Settings > -Add menu
                   - > Remove menu
                   -  > Menu type  - > Removable
                                            - > Editable
and so on.","2018-01-01 18:58:08","","5437986"
"83076830","48052332","0","Presumably in release mode, the optimizer ""sees through"" the `Element` struct and makes it into a literal `u64`, thus unlocking the same special casing?","2018-01-01 18:58:23","","155423"
"83076831","48048109","1","You likely don't want to use the above CSS selector syntax. It may speed things up but it will mix all the elements into one giant pile that you will then have to separate. The comma is an OR operator in CSS selectors so it will find any element that matches any of the locators.","2018-01-01 18:58:23","","2386774"
"83076832","48045159","0","See [this](https://stackoverflow.com/questions/41391708/how-to-detect-click-touch-events-on-ui-and-gameobjects/41392130#41392130).","2018-01-01 18:58:24","","3785314"
"83076834","48052345","1","The following object: `player Player;` is local to `void onGameStart()` function. Once that function goes out of scope it is destroyed.","2018-01-01 18:58:32","","8751754"
"83076836","48051742","0","This worked perfectly!!! Thanks for all your help Mrityunjeyan!","2018-01-01 18:58:43","","9157263"
"83076841","48052174","1","*before and after first colon* => there can be multiple spaces even after the colon. So I think it should be `'s/  *: */ : /'`","2018-01-01 18:59:04","","6176817"
"83076842","48052360","0","Can you post some code?","2018-01-01 18:59:04","","1681283"
"83076843","48045052","0","@jvk did this work for you?","2018-01-01 18:59:08","","8202589"
"83076844","47464768","0","I thought async/await was released with node 8 https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements/async_function I don't use babel in my project, and my code compiles with the async/await functions. Could you explain please?","2018-01-01 18:59:09","","1575049"
"83076849","48052304","0","You seem to be forcing too much data into memory. The proper solution is to reduce the amount of data you load into memory. Alternatively: set a large heap size as shown here: https://stackoverflow.com/questions/37734624/out-of-memory-error-when-using-firebase. Also see some of these: https://www.google.com/search?q=site:stackoverflow.com+firebase+OutOfMemoryError","2018-01-01 18:59:22","","209103"
"83076851","48052364","0","Yes hashCode() is essential. As you override one, you have to override the other.","2018-01-01 18:59:44","","270371"
"83076853","48052345","0","Maybe you assumed that creating an additional variable named `Player` would somehow give you access to the values that you set in this local `Player`. However this is not how c++ works.","2018-01-01 18:59:55","","487892"
"83076856","48052211","0","https://ibb.co/kmSLGb something like that?","2018-01-01 18:59:58","","9008973"
"83076857","48052193","0","This fails with input like `a,b(c(d),e,f)`. It returns `[""a"", ""b(c(d)"", ""e"", ""f)""]` instead of `[""a"", ""b(c(d),e,f)""]`.","2018-01-01 19:00:06","","229044"
"83076858","48049399","0","Another question:
How do I implement stdin redirection? What if the server runs a command that expects input from the client? With a new level of sockets, I have no idea when to read and when to write to pipes. Are blocking SSL_read and SSL_write even viable in this case?","2018-01-01 19:00:08","","4216202"
"83076861","48031249","0","@faysal No problem., glad to help. Please mark my answer as accepted if it worked for you. Thanks","2018-01-01 19:00:26","","8202589"
"83076862","48052364","0","Can you explain what hashCode does? is it some sort of encryption?","2018-01-01 19:00:27","","2675845"
"83076866","48045292","0","Thanks for the comment.   However, as I stated above, if I don't pass --group option, the console-consumer can survive ungraceful broker outage --- which is a very good thing.    This makes me to believe that it is not  a network/configuration issue.","2018-01-01 19:00:35","","2852390"
"83076869","48052369","0","What is in the variable `Change`? I have assumed in my previous comment that you would want to test the address of `Target` but perhaps not.","2018-01-01 19:00:41","","1992793"
"83076871","48052095","0","ok, I embedded the images, but how do i use them then ?","2018-01-01 19:00:49","","7559320"
"83076872","48050363","0","Thank you so much!! it is working as i preferred.","2018-01-01 19:00:50","","7243557"
"83076874","48052267","0","The problem is I don't have a photo. Either you misread my question or I don't understand what a `Uri` is (which seems quite likely).","2018-01-01 19:01:10","","3776387"
"83076876","9338597","0","`ctrl + end` worked for me","2018-01-01 19:01:15","","4635388"
"83076878","48051368","0","@AnkurSingh: I have checked, it isn't inside other frame","2018-01-01 19:01:18","","9027635"
"83076879","48051366","0","I wrote a php back end for Yhoo fantasy using Oath2 based on the flow in their guide. I don't see anywhere in my code I send any timestamp for it. I only use it for a personal app that has an angular front end. I also hated their json structure and ended up writing my own xml->json parser. Their xml has a much cleaner structure","2018-01-01 19:01:21","","1175966"
"83076883","37310002","0","this doesn't support anymore","2018-01-01 19:01:49","","4635388"
"83076884","48042181","0","I replaced comparison with `!is.null()` (obviously), so I don't have an error now. But it does not work anyway.","2018-01-01 19:01:50","","2530062"
"83076885","37901047","0","I'd like to note that the authors of that tutorial (that is, the one the OP is linking to) have changed the name of the variables, including `num_units` to `num_hidden`. There's now a comment in front of that variable saying `hidden layer num of features`.","2018-01-01 19:01:50","","3924118"
"83076886","48049940","0","@Hans Passant  I was thinking about sending a PostMessage WM_Paint to the owner. It should redraw, since here the problem is that the (external) shadow is not redrawn.","2018-01-01 19:01:53","","7444103"
"83076887","48052204","0","Thank you for the answer.When should I use apply function? And why do I get attribute error","2018-01-01 19:02:04","","7756628"
"83076888","48052417","0","Thanks for the edit. I was looking to try and grab the site title and description from a url also?","2018-01-01 19:02:07","","7641284"
"83076890","48045972","0","The key piece of information in this answer is that $$ and $^ was his statement that they weren't useful in scripts.   Once I saw that, I understood the definitions in a new light.   The phrase *last line received by the session* effectively means the ***previous*** line typed at the PowerShell prompt, they do not represent the invocation of the current script or function.   

Through some experimentation I've discovered that within a script or function, you can actually change their values, temporarily.","2018-01-01 19:02:14","","3776535"
"83076891","48044271","0","Thank you kmario but I'd like to see the x-axis bins associated with the discrete decimal point values. Your suggestion worked but playing around with some variations either created x-axis integer values or summed the frequencies within various ranges of the decimal values.  I edited my question to include the raw data.","2018-01-01 19:02:14","","6135759"
"83076895","48006490","0","Thanks, I'm just creating it now.","2018-01-01 19:02:25","","6888828"
"83076896","48052139","0","@Paulie_D i would say this is half duplication as it seems the same issue but here we don't want to achieve the layout of the image. We already have the layout and we have another challenge of adding the missing border. But i agree that the different techniques are present in the other question.","2018-01-01 19:02:35","","8620333"
"83076897","48048258","0","Thanks @bhushan-uniyal. That did the trick. I had to swap the references JsonManagedReference & JsonBackReference, and it worked. Pushed the code and it worked.","2018-01-01 19:02:37","","5631863"
"83076899","48052098","3","@Shepmaster unfortunately generating `$crate` in a procedural macro gives ``error: unknown macro variable `crate` `` and `error: proc-macro derive produced unparseable tokens`.","2018-01-01 19:02:40","","2733851"
"83076900","48052087","1","Ah, understood.  I think you can ask a separate question about that (referencing this one for context), explicitly focussing on the ""how do I use an implied-do when there's the conditional"" aspect. However, I suspect the answer may well be ""don't: just use your explicit loop with non-advancing output"".  [As comments on your code here, though: you don't actually need to use `fmt_01` and `fmt_02` and the conditional on `k` to get the output you want.  You can use format `("" NN_"",I2.2)` for both cases (0<k<100).]","2018-01-01 19:02:43","","3157076"
"83076902","48052364","0","No. long to explain here. But to summarize, the hashcode is a integer value that allows to optimize the storage and the retrieval of the keys. Map adding and retrieval rely both on equals() and hashcode(). So these have to be consistently implemented.","2018-01-01 19:02:51","","270371"
"83076905","48049488","0","Thanks Abhaya for the answer. I imagine it works. I learnt from another source that one can configure ddb trigger by aws lamdba on a scheduled event(cloudwatch event) to scan thru the table index to clean up stale column value. Based on the tradeoff between space and time, one can pick up either your proposal or the other one I mentioned here.","2018-01-01 19:03:05","","7696526"
"83076906","48052211","0","If you know it has a value, you can assign it like `sub.SaleNumber = result.orderNumber.Value` but that will fail if orderNumber turns out to be `null`.","2018-01-01 19:03:07","","1681283"
"83076907","48052098","0","Well, that's disappointing.","2018-01-01 19:03:08","","155423"
"83076908","48051769","0","I have attached the original image. Please check this out","2018-01-01 19:03:09","","5068566"
"83076910","43830129","0","@leezu FYI i [wrote an answer that is similar to your comment](https://stackoverflow.com/a/48052152/52074). I wrote my answer before I saw your comment.","2018-01-01 19:03:11","","52074"
"83076912","48046568","0","I could not get it to work. I get a 404 error (I think because old.php does not exist ?).
I also tried other variations, with the QSA, those did not work either.","2018-01-01 19:03:21","","1762841"
"83076916","48051366","0","Also their is a node yhoo fantasy library that might help you  https://github.com/whatadewitt/yfsapi. I used it a bit myself (before they implemented Oauth2) but wanted a separate back end I could keep alive using oauth2 and also use  more reasonable json structure","2018-01-01 19:03:29","","1175966"
"83076917","48052098","0","Thank you for your answer, that's clear^^","2018-01-01 19:03:35","","2592187"
"83076918","48050351","0","@Nahdiroviç your image does not contain `nc`. Try using `ubuntu:trusty`","2018-01-01 19:03:36","","3535728"
"83076921","48052421","0","have you tried to push ? editing a pushed commit may be quite hard to push without a merge","2018-01-01 19:03:46","","2116001"
"83076922","48052379","0","""It's worth mentioning result_Mat in foo have value"" -- but not in the code you show. Start by providing a [mcve] that actually corresponds to the problem in question.","2018-01-01 19:03:54","","3962537"
"83076924","16430846","0","Hard to read for all the in-line error handling.","2018-01-01 19:04:07","","3789665"
"83076925","48052229","0","Do you have GPS turned on on the phone?","2018-01-01 19:04:08","","3290339"
"83076926","48050112","0","@user1155120 Voting down kills more dreams than syntax error will :)","2018-01-01 19:04:11","","4723938"
"83076928","48051972","0","Do those url patterns have a namespace?","2018-01-01 19:04:21","","104349"
"83076929","48050731","0","Totally right @WhiteHat, I didn't lool carefully on the documentation. I just changed it to new Date as [it is suggested](https://developers.google.com/chart/interactive/docs/datesandtimes) and now it works. If you put it as an aswer, I can accep it or I will just close the question ;)","2018-01-01 19:04:20","","5176549"
"83076930","48046098","0","@leaf no need! I won't be collecting real information - it's just a mockup project.","2018-01-01 19:04:23","","8936901"
"83076932","46223236","0","FramebufferRendererHint 2 worked for me! Thanks guys!","2018-01-01 19:04:26","","135749"
"83076933","48052285","0","You can get the dotnet.exe by installing the .NET Core SDK from: https://www.microsoft.com/net/download/thank-you/dotnet-sdk-2.1.3-windows-x64-installer","2018-01-01 19:04:26","","872395"
"83076934","13041314","0","thnx you saved me lot of time!","2018-01-01 19:04:29","","3818437"
"83076935","48052410","2","That depends on what your code is doing, we can't tell you that. Maybe you only ever need the list. Maybe you only ever need individual resources. Maybe you need both simultaneously, or at different times. So... what's your *question?*","2018-01-01 19:04:32","","3001761"
"83076936","48051769","0","@tkhurana96 : I have replaced the code a little bit and used cv2.adaptiveThreshold. Now the contours are better, still I am getting some zoomed contours and not the expected results","2018-01-01 19:04:34","","5068566"
"83076937","48052379","0","what happen if you pass `*pA` to foo,","2018-01-01 19:04:40","","6087307"
"83076939","48052277","0","Almost perfect @PatrickArtner ... I`ve added a working version to my answer.","2018-01-01 19:04:48","","5235574"
